row_id,dataset_id,city,country,tile_id,latitude,longitude,target_road_segments,target_intersection_nodes,highway_ways,major_road_ways,building_ways,poi_objects,park_objects,water_objects,landuse_residential,landuse_commercial,landuse_industrial,landuse_retail
satca_122::Guayaquil::6510,satca_osm_truth_122,Guayaquil,Ecuador,6510,-2.1709,-79.940431,343.0,16.0,71.0,23.0,8.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
satca_122::Guayaquil::6511,satca_osm_truth_122,Guayaquil,Ecuador,6511,-2.1709,-79.935923,222.0,1.0,26.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6512,satca_osm_truth_122,Guayaquil,Ecuador,6512,-2.1709,-79.931415,83.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6513,satca_osm_truth_122,Guayaquil,Ecuador,6513,-2.1709,-79.926908,409.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6514,satca_osm_truth_122,Guayaquil,Ecuador,6514,-2.1709,-79.9224,192.0,11.0,40.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6515,satca_osm_truth_122,Guayaquil,Ecuador,6515,-2.1709,-79.917892,488.0,12.0,109.0,16.0,49.0,57.0,0.0,0.0,0.0,0.0,0.0,2.0
satca_122::Guayaquil::6516,satca_osm_truth_122,Guayaquil,Ecuador,6516,-2.1709,-79.913385,372.0,14.0,73.0,15.0,40.0,34.0,0.0,0.0,14.0,0.0,0.0,2.0
satca_122::Guayaquil::6517,satca_osm_truth_122,Guayaquil,Ecuador,6517,-2.1709,-79.908877,436.0,31.0,99.0,26.0,104.0,54.0,0.0,0.0,22.0,0.0,0.0,2.0
satca_122::Guayaquil::6518,satca_osm_truth_122,Guayaquil,Ecuador,6518,-2.1709,-79.904369,165.0,13.0,44.0,11.0,34.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0
satca_122::Guayaquil::6519,satca_osm_truth_122,Guayaquil,Ecuador,6519,-2.166395,-79.944939,219.0,16.0,62.0,14.0,25.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Guayaquil::6520,satca_osm_truth_122,Guayaquil,Ecuador,6520,-2.166395,-79.940431,245.0,15.0,47.0,3.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Guayaquil::6521,satca_osm_truth_122,Guayaquil,Ecuador,6521,-2.166395,-79.935923,319.0,6.0,52.0,9.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6522,satca_osm_truth_122,Guayaquil,Ecuador,6522,-2.166395,-79.931415,203.0,0.0,17.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6523,satca_osm_truth_122,Guayaquil,Ecuador,6523,-2.166395,-79.926908,342.0,2.0,26.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6524,satca_osm_truth_122,Guayaquil,Ecuador,6524,-2.166395,-79.9224,474.0,30.0,115.0,26.0,115.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Guayaquil::6525,satca_osm_truth_122,Guayaquil,Ecuador,6525,-2.166395,-79.917892,293.0,11.0,69.0,13.0,85.0,22.0,0.0,0.0,3.0,0.0,0.0,1.0
satca_122::Guayaquil::6526,satca_osm_truth_122,Guayaquil,Ecuador,6526,-2.166395,-79.913385,400.0,21.0,63.0,18.0,111.0,44.0,0.0,0.0,35.0,0.0,0.0,1.0
satca_122::Guayaquil::6527,satca_osm_truth_122,Guayaquil,Ecuador,6527,-2.166395,-79.908877,297.0,19.0,65.0,18.0,80.0,35.0,0.0,0.0,27.0,0.0,0.0,0.0
satca_122::Guayaquil::6528,satca_osm_truth_122,Guayaquil,Ecuador,6528,-2.166395,-79.904369,355.0,24.0,78.0,35.0,31.0,17.0,0.0,0.0,19.0,0.0,0.0,0.0
satca_122::Guayaquil::6529,satca_osm_truth_122,Guayaquil,Ecuador,6529,-2.161891,-79.944939,163.0,6.0,43.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Guayaquil::6530,satca_osm_truth_122,Guayaquil,Ecuador,6530,-2.161891,-79.940431,215.0,9.0,60.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Guayaquil::6531,satca_osm_truth_122,Guayaquil,Ecuador,6531,-2.161891,-79.935923,147.0,8.0,35.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6532,satca_osm_truth_122,Guayaquil,Ecuador,6532,-2.161891,-79.931415,294.0,5.0,49.0,10.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0
satca_122::Guayaquil::6533,satca_osm_truth_122,Guayaquil,Ecuador,6533,-2.161891,-79.926908,764.0,21.0,103.0,33.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6534,satca_osm_truth_122,Guayaquil,Ecuador,6534,-2.161891,-79.9224,226.0,6.0,39.0,9.0,83.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
satca_122::Guayaquil::6535,satca_osm_truth_122,Guayaquil,Ecuador,6535,-2.161891,-79.917892,305.0,19.0,76.0,29.0,93.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6536,satca_osm_truth_122,Guayaquil,Ecuador,6536,-2.161891,-79.913385,444.0,29.0,93.0,36.0,91.0,28.0,0.0,0.0,11.0,0.0,0.0,1.0
satca_122::Guayaquil::6537,satca_osm_truth_122,Guayaquil,Ecuador,6537,-2.161891,-79.908877,431.0,10.0,53.0,4.0,243.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0
satca_122::Guayaquil::6538,satca_osm_truth_122,Guayaquil,Ecuador,6538,-2.161891,-79.904369,281.0,7.0,42.0,5.0,87.0,3.0,0.0,0.0,22.0,0.0,1.0,0.0
satca_122::Guayaquil::6539,satca_osm_truth_122,Guayaquil,Ecuador,6539,-2.157386,-79.944939,373.0,8.0,50.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6540,satca_osm_truth_122,Guayaquil,Ecuador,6540,-2.157386,-79.940431,334.0,7.0,41.0,4.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Guayaquil::6541,satca_osm_truth_122,Guayaquil,Ecuador,6541,-2.157386,-79.935923,171.0,8.0,44.0,3.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
satca_122::Guayaquil::6542,satca_osm_truth_122,Guayaquil,Ecuador,6542,-2.157386,-79.931415,281.0,10.0,69.0,20.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0
satca_122::Guayaquil::6543,satca_osm_truth_122,Guayaquil,Ecuador,6543,-2.157386,-79.926908,355.0,12.0,70.0,19.0,57.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0
satca_122::Guayaquil::6544,satca_osm_truth_122,Guayaquil,Ecuador,6544,-2.157386,-79.9224,304.0,18.0,72.0,4.0,113.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6545,satca_osm_truth_122,Guayaquil,Ecuador,6545,-2.157386,-79.917892,285.0,15.0,68.0,18.0,35.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0
satca_122::Guayaquil::6546,satca_osm_truth_122,Guayaquil,Ecuador,6546,-2.157386,-79.913385,373.0,9.0,87.0,13.0,24.0,15.0,0.0,0.0,17.0,0.0,0.0,0.0
satca_122::Guayaquil::6547,satca_osm_truth_122,Guayaquil,Ecuador,6547,-2.157386,-79.908877,348.0,10.0,60.0,0.0,106.0,3.0,0.0,0.0,30.0,0.0,1.0,1.0
satca_122::Guayaquil::6548,satca_osm_truth_122,Guayaquil,Ecuador,6548,-2.157386,-79.904369,401.0,10.0,55.0,18.0,55.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0
satca_122::Guayaquil::6549,satca_osm_truth_122,Guayaquil,Ecuador,6549,-2.152882,-79.944939,428.0,10.0,62.0,0.0,230.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
satca_122::Guayaquil::6550,satca_osm_truth_122,Guayaquil,Ecuador,6550,-2.152882,-79.940431,480.0,7.0,62.0,0.0,83.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Guayaquil::6551,satca_osm_truth_122,Guayaquil,Ecuador,6551,-2.152882,-79.935923,264.0,8.0,46.0,1.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6552,satca_osm_truth_122,Guayaquil,Ecuador,6552,-2.152882,-79.931415,379.0,16.0,82.0,20.0,11.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0
satca_122::Guayaquil::6553,satca_osm_truth_122,Guayaquil,Ecuador,6553,-2.152882,-79.926908,208.0,14.0,63.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
satca_122::Guayaquil::6554,satca_osm_truth_122,Guayaquil,Ecuador,6554,-2.152882,-79.9224,328.0,9.0,61.0,6.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Guayaquil::6555,satca_osm_truth_122,Guayaquil,Ecuador,6555,-2.152882,-79.917892,426.0,10.0,79.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Guayaquil::6556,satca_osm_truth_122,Guayaquil,Ecuador,6556,-2.152882,-79.913385,315.0,15.0,76.0,5.0,26.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0
satca_122::Guayaquil::6557,satca_osm_truth_122,Guayaquil,Ecuador,6557,-2.152882,-79.908877,423.0,9.0,71.0,0.0,6.0,3.0,0.0,0.0,28.0,0.0,0.0,2.0
satca_122::Guayaquil::6558,satca_osm_truth_122,Guayaquil,Ecuador,6558,-2.152882,-79.904369,434.0,9.0,62.0,10.0,13.0,9.0,0.0,0.0,16.0,0.0,0.0,4.0
satca_122::Quito::6559,satca_osm_truth_122,Quito,Ecuador,6559,-0.203223,-78.490323,3368.0,60.0,448.0,30.0,438.0,326.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Quito::6560,satca_osm_truth_122,Quito,Ecuador,6560,-0.203223,-78.485818,1963.0,35.0,291.0,43.0,211.0,125.0,0.0,0.0,1.0,0.0,1.0,0.0
satca_122::Quito::6561,satca_osm_truth_122,Quito,Ecuador,6561,-0.203223,-78.481314,1274.0,37.0,203.0,41.0,104.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6562,satca_osm_truth_122,Quito,Ecuador,6562,-0.203223,-78.476809,410.0,3.0,27.0,3.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6563,satca_osm_truth_122,Quito,Ecuador,6563,-0.203223,-78.472305,157.0,0.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6564,satca_osm_truth_122,Quito,Ecuador,6564,-0.203223,-78.4678,37.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6565,satca_osm_truth_122,Quito,Ecuador,6565,-0.203223,-78.463295,58.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6566,satca_osm_truth_122,Quito,Ecuador,6566,-0.203223,-78.458791,437.0,1.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6567,satca_osm_truth_122,Quito,Ecuador,6567,-0.203223,-78.454286,375.0,5.0,49.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Quito::6568,satca_osm_truth_122,Quito,Ecuador,6568,-0.203223,-78.449782,191.0,4.0,41.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Quito::6569,satca_osm_truth_122,Quito,Ecuador,6569,-0.198718,-78.490323,2248.0,52.0,350.0,51.0,161.0,175.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Quito::6570,satca_osm_truth_122,Quito,Ecuador,6570,-0.198718,-78.485818,1499.0,39.0,219.0,44.0,138.0,122.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Quito::6571,satca_osm_truth_122,Quito,Ecuador,6571,-0.198718,-78.481314,830.0,39.0,139.0,52.0,129.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Quito::6572,satca_osm_truth_122,Quito,Ecuador,6572,-0.198718,-78.476809,341.0,7.0,37.0,6.0,19.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Quito::6573,satca_osm_truth_122,Quito,Ecuador,6573,-0.198718,-78.472305,384.0,0.0,20.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6574,satca_osm_truth_122,Quito,Ecuador,6574,-0.198718,-78.4678,221.0,3.0,17.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6575,satca_osm_truth_122,Quito,Ecuador,6575,-0.198718,-78.463295,232.0,1.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6576,satca_osm_truth_122,Quito,Ecuador,6576,-0.198718,-78.458791,184.0,0.0,5.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6577,satca_osm_truth_122,Quito,Ecuador,6577,-0.198718,-78.454286,297.0,2.0,32.0,6.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
satca_122::Quito::6578,satca_osm_truth_122,Quito,Ecuador,6578,-0.198718,-78.449782,303.0,4.0,46.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
satca_122::Quito::6579,satca_osm_truth_122,Quito,Ecuador,6579,-0.194214,-78.490323,1185.0,30.0,194.0,29.0,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6580,satca_osm_truth_122,Quito,Ecuador,6580,-0.194214,-78.485818,961.0,26.0,185.0,20.0,52.0,93.0,0.0,0.0,1.0,0.0,0.0,1.0
satca_122::Quito::6581,satca_osm_truth_122,Quito,Ecuador,6581,-0.194214,-78.481314,1048.0,21.0,164.0,33.0,95.0,51.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Quito::6582,satca_osm_truth_122,Quito,Ecuador,6582,-0.194214,-78.476809,501.0,13.0,58.0,22.0,58.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Quito::6583,satca_osm_truth_122,Quito,Ecuador,6583,-0.194214,-78.472305,212.0,3.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6584,satca_osm_truth_122,Quito,Ecuador,6584,-0.194214,-78.4678,145.0,0.0,10.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6585,satca_osm_truth_122,Quito,Ecuador,6585,-0.194214,-78.463295,111.0,1.0,7.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6586,satca_osm_truth_122,Quito,Ecuador,6586,-0.194214,-78.458791,220.0,0.0,15.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6587,satca_osm_truth_122,Quito,Ecuador,6587,-0.194214,-78.454286,215.0,3.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6588,satca_osm_truth_122,Quito,Ecuador,6588,-0.194214,-78.449782,140.0,2.0,19.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Quito::6589,satca_osm_truth_122,Quito,Ecuador,6589,-0.189709,-78.490323,1206.0,49.0,298.0,28.0,277.0,100.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Quito::6590,satca_osm_truth_122,Quito,Ecuador,6590,-0.189709,-78.485818,1312.0,57.0,255.0,47.0,76.0,68.0,8.0,0.0,2.0,0.0,0.0,0.0
satca_122::Quito::6591,satca_osm_truth_122,Quito,Ecuador,6591,-0.189709,-78.481314,1291.0,67.0,314.0,49.0,118.0,77.0,1.0,0.0,2.0,0.0,0.0,0.0
satca_122::Quito::6592,satca_osm_truth_122,Quito,Ecuador,6592,-0.189709,-78.476809,626.0,21.0,121.0,22.0,123.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6593,satca_osm_truth_122,Quito,Ecuador,6593,-0.189709,-78.472305,351.0,7.0,41.0,2.0,224.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6594,satca_osm_truth_122,Quito,Ecuador,6594,-0.189709,-78.4678,375.0,6.0,34.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6595,satca_osm_truth_122,Quito,Ecuador,6595,-0.189709,-78.463295,259.0,2.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6596,satca_osm_truth_122,Quito,Ecuador,6596,-0.189709,-78.458791,155.0,0.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6597,satca_osm_truth_122,Quito,Ecuador,6597,-0.189709,-78.454286,393.0,7.0,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Quito::6598,satca_osm_truth_122,Quito,Ecuador,6598,-0.189709,-78.449782,368.0,16.0,67.0,22.0,5.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0
satca_122::Quito::6599,satca_osm_truth_122,Quito,Ecuador,6599,-0.185205,-78.490323,1349.0,69.0,362.0,49.0,330.0,79.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Quito::6600,satca_osm_truth_122,Quito,Ecuador,6600,-0.185205,-78.485818,1817.0,46.0,237.0,18.0,99.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Quito::6601,satca_osm_truth_122,Quito,Ecuador,6601,-0.185205,-78.481314,1046.0,40.0,253.0,36.0,196.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6602,satca_osm_truth_122,Quito,Ecuador,6602,-0.185205,-78.476809,1222.0,17.0,143.0,15.0,274.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6603,satca_osm_truth_122,Quito,Ecuador,6603,-0.185205,-78.472305,652.0,12.0,67.0,0.0,184.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6604,satca_osm_truth_122,Quito,Ecuador,6604,-0.185205,-78.4678,515.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6605,satca_osm_truth_122,Quito,Ecuador,6605,-0.185205,-78.463295,674.0,14.0,43.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6606,satca_osm_truth_122,Quito,Ecuador,6606,-0.185205,-78.458791,431.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6607,satca_osm_truth_122,Quito,Ecuador,6607,-0.185205,-78.454286,249.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Quito::6608,satca_osm_truth_122,Quito,Ecuador,6608,-0.185205,-78.449782,190.0,3.0,23.0,1.0,19.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0
satca_122::Quito::6609,satca_osm_truth_122,Quito,Ecuador,6609,-0.1807,-78.490323,1213.0,58.0,298.0,38.0,282.0,45.0,1.0,0.0,2.0,0.0,0.0,0.0
satca_122::Quito::6610,satca_osm_truth_122,Quito,Ecuador,6610,-0.1807,-78.485818,1025.0,39.0,174.0,14.0,54.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6611,satca_osm_truth_122,Quito,Ecuador,6611,-0.1807,-78.481314,711.0,43.0,138.0,28.0,133.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6612,satca_osm_truth_122,Quito,Ecuador,6612,-0.1807,-78.476809,1661.0,39.0,258.0,29.0,226.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Quito::6613,satca_osm_truth_122,Quito,Ecuador,6613,-0.1807,-78.472305,1449.0,28.0,172.0,6.0,152.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6614,satca_osm_truth_122,Quito,Ecuador,6614,-0.1807,-78.4678,505.0,15.0,62.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6615,satca_osm_truth_122,Quito,Ecuador,6615,-0.1807,-78.463295,416.0,10.0,44.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6616,satca_osm_truth_122,Quito,Ecuador,6616,-0.1807,-78.458791,391.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6617,satca_osm_truth_122,Quito,Ecuador,6617,-0.1807,-78.454286,209.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6618,satca_osm_truth_122,Quito,Ecuador,6618,-0.1807,-78.449782,146.0,4.0,20.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Quito::6619,satca_osm_truth_122,Quito,Ecuador,6619,-0.176195,-78.490323,1259.0,37.0,253.0,43.0,253.0,32.0,3.0,0.0,2.0,2.0,0.0,0.0
satca_122::Quito::6620,satca_osm_truth_122,Quito,Ecuador,6620,-0.176195,-78.485818,1414.0,85.0,350.0,39.0,67.0,114.0,3.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6621,satca_osm_truth_122,Quito,Ecuador,6621,-0.176195,-78.481314,1022.0,64.0,276.0,33.0,207.0,65.0,10.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6622,satca_osm_truth_122,Quito,Ecuador,6622,-0.176195,-78.476809,985.0,43.0,233.0,20.0,210.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6623,satca_osm_truth_122,Quito,Ecuador,6623,-0.176195,-78.472305,1168.0,14.0,118.0,5.0,236.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6624,satca_osm_truth_122,Quito,Ecuador,6624,-0.176195,-78.4678,819.0,9.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6625,satca_osm_truth_122,Quito,Ecuador,6625,-0.176195,-78.463295,346.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6626,satca_osm_truth_122,Quito,Ecuador,6626,-0.176195,-78.458791,402.0,1.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6627,satca_osm_truth_122,Quito,Ecuador,6627,-0.176195,-78.454286,179.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6628,satca_osm_truth_122,Quito,Ecuador,6628,-0.176195,-78.449782,110.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Quito::6629,satca_osm_truth_122,Quito,Ecuador,6629,-0.171691,-78.490323,1233.0,66.0,271.0,27.0,252.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6630,satca_osm_truth_122,Quito,Ecuador,6630,-0.171691,-78.485818,1048.0,97.0,330.0,18.0,157.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6631,satca_osm_truth_122,Quito,Ecuador,6631,-0.171691,-78.481314,907.0,67.0,271.0,22.0,311.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6632,satca_osm_truth_122,Quito,Ecuador,6632,-0.171691,-78.476809,1035.0,68.0,260.0,23.0,282.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6633,satca_osm_truth_122,Quito,Ecuador,6633,-0.171691,-78.472305,737.0,24.0,163.0,17.0,232.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6634,satca_osm_truth_122,Quito,Ecuador,6634,-0.171691,-78.4678,328.0,10.0,39.0,3.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6635,satca_osm_truth_122,Quito,Ecuador,6635,-0.171691,-78.463295,533.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6636,satca_osm_truth_122,Quito,Ecuador,6636,-0.171691,-78.458791,616.0,6.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6637,satca_osm_truth_122,Quito,Ecuador,6637,-0.171691,-78.454286,352.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6638,satca_osm_truth_122,Quito,Ecuador,6638,-0.171691,-78.449782,218.0,0.0,18.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Quito::6639,satca_osm_truth_122,Quito,Ecuador,6639,-0.167186,-78.490323,1247.0,20.0,197.0,15.0,225.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0
satca_122::Quito::6640,satca_osm_truth_122,Quito,Ecuador,6640,-0.167186,-78.485818,1759.0,71.0,369.0,71.0,222.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6641,satca_osm_truth_122,Quito,Ecuador,6641,-0.167186,-78.481314,786.0,36.0,182.0,17.0,345.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0
satca_122::Quito::6642,satca_osm_truth_122,Quito,Ecuador,6642,-0.167186,-78.476809,1275.0,45.0,286.0,49.0,234.0,125.0,1.0,0.0,2.0,0.0,0.0,0.0
satca_122::Quito::6643,satca_osm_truth_122,Quito,Ecuador,6643,-0.167186,-78.472305,512.0,24.0,99.0,16.0,37.0,54.0,1.0,0.0,8.0,0.0,0.0,0.0
satca_122::Quito::6644,satca_osm_truth_122,Quito,Ecuador,6644,-0.167186,-78.4678,580.0,22.0,102.0,35.0,65.0,26.0,3.0,0.0,4.0,1.0,0.0,0.0
satca_122::Quito::6645,satca_osm_truth_122,Quito,Ecuador,6645,-0.167186,-78.463295,466.0,9.0,36.0,0.0,27.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0
satca_122::Quito::6646,satca_osm_truth_122,Quito,Ecuador,6646,-0.167186,-78.458791,605.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
satca_122::Quito::6647,satca_osm_truth_122,Quito,Ecuador,6647,-0.167186,-78.454286,379.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6648,satca_osm_truth_122,Quito,Ecuador,6648,-0.167186,-78.449782,248.0,3.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6649,satca_osm_truth_122,Quito,Ecuador,6649,-0.162682,-78.490323,731.0,5.0,85.0,2.0,196.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Quito::6650,satca_osm_truth_122,Quito,Ecuador,6650,-0.162682,-78.485818,997.0,50.0,229.0,45.0,194.0,86.0,1.0,0.0,1.0,0.0,0.0,0.0
