city,country,tile_id,tile_row,tile_col,center_lat,center_lon,south,west,north,east,dist_from_center_km,tile_size_m,tile_protocol_source,legacy_image_path,legacy_city,legacy_tile_name,legacy_zoom,legacy_tile_x,legacy_tile_y
Phnom Penh,Cambodia,7860,2,1,11.542886,104.909809,11.540634,104.90751,11.545139,104.912108,2.533,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7861,2,2,11.542886,104.914407,11.540634,104.912108,11.545139,104.916706,2.143,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7862,2,3,11.542886,104.919005,11.540634,104.916706,11.545139,104.921303,1.814,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7863,2,4,11.542886,104.923602,11.540634,104.921304,11.545139,104.925901,1.584,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7864,2,5,11.542886,104.9282,11.540634,104.925901,11.545139,104.930499,1.5,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7865,2,6,11.542886,104.932798,11.540634,104.930499,11.545139,104.935096,1.584,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7866,2,7,11.542886,104.937395,11.540634,104.935097,11.545139,104.939694,1.814,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7867,2,8,11.542886,104.941993,11.540634,104.939694,11.545139,104.944292,2.143,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7868,2,9,11.542886,104.946591,11.540634,104.944292,11.545139,104.94889,2.533,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7869,3,0,11.547391,104.905211,11.545139,104.902913,11.549643,104.90751,2.741,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7870,3,1,11.547391,104.909809,11.545139,104.90751,11.549643,104.912108,2.273,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7871,3,2,11.547391,104.914407,11.545139,104.912108,11.549643,104.916706,1.829,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7872,3,3,11.547391,104.919005,11.545139,104.916706,11.549643,104.921303,1.429,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7873,3,4,11.547391,104.923602,11.545139,104.921304,11.549643,104.925901,1.123,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7874,3,5,11.547391,104.9282,11.545139,104.925901,11.549643,104.930499,1.0,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7875,3,6,11.547391,104.932798,11.545139,104.930499,11.549643,104.935096,1.123,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7876,3,7,11.547391,104.937395,11.545139,104.935097,11.549643,104.939694,1.429,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7877,3,8,11.547391,104.941993,11.545139,104.939694,11.549643,104.944292,1.829,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7878,3,9,11.547391,104.946591,11.545139,104.944292,11.549643,104.94889,2.273,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7879,4,0,11.551895,104.905211,11.549643,104.902913,11.554148,104.90751,2.6,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7880,4,1,11.551895,104.909809,11.549643,104.90751,11.554148,104.912108,2.102,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7881,4,2,11.551895,104.914407,11.549643,104.912108,11.554148,104.916706,1.611,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7882,4,3,11.551895,104.919005,11.549643,104.916706,11.554148,104.921303,1.137,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7883,4,4,11.551895,104.923602,11.549643,104.921303,11.554148,104.925901,0.714,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7884,4,5,11.551895,104.9282,11.549643,104.925901,11.554148,104.930499,0.5,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7885,4,6,11.551895,104.932798,11.549643,104.930499,11.554148,104.935097,0.714,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7886,4,7,11.551895,104.937395,11.549643,104.935097,11.554148,104.939694,1.137,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7887,4,8,11.551895,104.941993,11.549643,104.939694,11.554148,104.944292,1.611,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7888,4,9,11.551895,104.946591,11.549643,104.944292,11.554148,104.94889,2.102,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7889,5,0,11.5564,104.905211,11.554148,104.902913,11.558652,104.90751,2.552,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7890,5,1,11.5564,104.909809,11.554148,104.90751,11.558652,104.912108,2.041,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7891,5,2,11.5564,104.914407,11.554148,104.912108,11.558652,104.916706,1.531,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7892,5,3,11.5564,104.919005,11.554148,104.916706,11.558652,104.921303,1.021,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7893,5,4,11.5564,104.923602,11.554148,104.921303,11.558652,104.925901,0.51,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7894,5,5,11.5564,104.9282,11.554148,104.925901,11.558652,104.930499,0.0,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7895,5,6,11.5564,104.932798,11.554148,104.930499,11.558652,104.935097,0.51,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7896,5,7,11.5564,104.937395,11.554148,104.935097,11.558652,104.939694,1.021,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7897,5,8,11.5564,104.941993,11.554148,104.939694,11.558652,104.944292,1.531,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7898,5,9,11.5564,104.946591,11.554148,104.944292,11.558652,104.94889,2.041,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7899,6,0,11.560905,104.905211,11.558652,104.902913,11.563157,104.90751,2.6,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7900,6,1,11.560905,104.909809,11.558652,104.90751,11.563157,104.912108,2.102,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7901,6,2,11.560905,104.914407,11.558652,104.912108,11.563157,104.916706,1.611,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7902,6,3,11.560905,104.919005,11.558652,104.916706,11.563157,104.921303,1.137,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7903,6,4,11.560905,104.923602,11.558652,104.921303,11.563157,104.925901,0.714,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7904,6,5,11.560905,104.9282,11.558652,104.925901,11.563157,104.930499,0.5,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7905,6,6,11.560905,104.932798,11.558652,104.930499,11.563157,104.935097,0.714,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7906,6,7,11.560905,104.937395,11.558652,104.935097,11.563157,104.939694,1.137,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7907,6,8,11.560905,104.941993,11.558652,104.939694,11.563157,104.944292,1.611,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7908,6,9,11.560905,104.946591,11.558652,104.944292,11.563157,104.94889,2.102,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7909,7,0,11.565409,104.905211,11.563157,104.902913,11.567661,104.90751,2.741,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7910,7,1,11.565409,104.909809,11.563157,104.90751,11.567661,104.912108,2.273,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7911,7,2,11.565409,104.914407,11.563157,104.912108,11.567661,104.916706,1.829,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7912,7,3,11.565409,104.919005,11.563157,104.916706,11.567661,104.921304,1.429,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7913,7,4,11.565409,104.923602,11.563157,104.921303,11.567661,104.925901,1.123,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7914,7,5,11.565409,104.9282,11.563157,104.925901,11.567661,104.930499,1.0,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7915,7,6,11.565409,104.932798,11.563157,104.930499,11.567661,104.935097,1.123,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7916,7,7,11.565409,104.937395,11.563157,104.935096,11.567661,104.939694,1.429,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7917,7,8,11.565409,104.941993,11.563157,104.939694,11.567661,104.944292,1.829,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7918,7,9,11.565409,104.946591,11.563157,104.944292,11.567661,104.94889,2.273,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7919,8,0,11.569914,104.905211,11.567661,104.902912,11.572166,104.90751,2.96,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7920,8,1,11.569914,104.909809,11.567661,104.90751,11.572166,104.912108,2.533,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7921,8,2,11.569914,104.914407,11.567661,104.912108,11.572166,104.916706,2.143,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7922,8,3,11.569914,104.919005,11.567661,104.916706,11.572166,104.921304,1.814,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7923,8,4,11.569914,104.923602,11.567661,104.921303,11.572166,104.925901,1.584,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7924,8,5,11.569914,104.9282,11.567661,104.925901,11.572166,104.930499,1.5,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7925,8,6,11.569914,104.932798,11.567661,104.930499,11.572166,104.935097,1.584,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7926,8,7,11.569914,104.937395,11.567661,104.935096,11.572166,104.939694,1.814,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7927,8,8,11.569914,104.941993,11.567661,104.939694,11.572166,104.944292,2.143,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7928,8,9,11.569914,104.946591,11.567661,104.944292,11.572166,104.94889,2.533,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7929,9,0,11.574418,104.905211,11.572166,104.902912,11.57667,104.90751,3.242,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7930,9,1,11.574418,104.909809,11.572166,104.90751,11.57667,104.912108,2.858,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7931,9,2,11.574418,104.914407,11.572166,104.912108,11.57667,104.916706,2.519,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7932,9,3,11.574418,104.919005,11.572166,104.916706,11.57667,104.921304,2.245,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7933,9,4,11.574418,104.923602,11.572166,104.921303,11.57667,104.925901,2.064,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7934,9,5,11.574418,104.9282,11.572166,104.925901,11.57667,104.930499,2.0,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7935,9,6,11.574418,104.932798,11.572166,104.930499,11.57667,104.935097,2.064,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7936,9,7,11.574418,104.937395,11.572166,104.935096,11.57667,104.939694,2.245,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7937,9,8,11.574418,104.941993,11.572166,104.939694,11.57667,104.944292,2.519,500.0,active96,not_released,PhnomPenh,,,,
Phnom Penh,Cambodia,7938,9,9,11.574418,104.946591,11.572166,104.944292,11.57667,104.94889,2.858,500.0,active96,not_released,PhnomPenh,,,,
Jakarta,Indonesia,7939,0,13,-6.077742144586075,106.94915771484375,-6.08047328849014,106.9464111328125,-6.075011000682011,106.951904296875,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52237_33876,16.0,52237.0,33876.0
Jakarta,Indonesia,7940,1,2,-6.08320440465835,106.75140380859375,-6.085935520826559,106.7486572265625,-6.08047328849014,106.754150390625,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52201_33877,16.0,52201.0,33877.0
Jakarta,Indonesia,7941,2,3,-6.099590851701354,106.75689697265625,-6.102321884514762,106.754150390625,-6.096859818887946,106.7596435546875,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52202_33880,16.0,52202.0,33880.0
Jakarta,Indonesia,7942,3,3,-6.137823944990137,106.75689697265625,-6.1405547824503,106.754150390625,-6.135093107529974,106.7596435546875,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52202_33887,16.0,52202.0,33887.0
Jakarta,Indonesia,7943,4,4,-6.148747182783362,106.77337646484375,-6.151477964207548,106.7706298828125,-6.1460164013591765,106.776123046875,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52205_33889,16.0,52205.0,33889.0
Jakarta,Indonesia,7944,5,11,-6.165131618712869,106.92718505859375,-6.167862315899155,106.9244384765625,-6.162400921526583,106.929931640625,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52233_33892,16.0,52233.0,33892.0
Jakarta,Indonesia,7945,6,12,-6.181515548552894,106.93817138671875,-6.184246161280591,106.9354248046875,-6.178784935825197,106.94091796875,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52235_33895,16.0,52235.0,33895.0
Jakarta,Indonesia,7946,7,9,-6.192437886631572,106.90521240234375,-6.195168442930955,106.9024658203125,-6.189707330332189,106.907958984375,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52229_33897,16.0,52229.0,33897.0
Jakarta,Indonesia,7947,7,10,-6.192437886631572,106.92169189453125,-6.195168442930955,106.9189453125,-6.189707330332189,106.9244384765625,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52232_33897,16.0,52232.0,33897.0
Jakarta,Indonesia,7948,8,2,-6.197898970979408,106.75140380859375,-6.200629499027862,106.7486572265625,-6.195168442930955,106.754150390625,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52201_33898,16.0,52201.0,33898.0
Jakarta,Indonesia,7949,8,4,-6.197898970979408,106.77337646484375,-6.200629499027862,106.7706298828125,-6.195168442930955,106.776123046875,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52205_33898,16.0,52205.0,33898.0
Jakarta,Indonesia,7950,9,2,-6.219742742616793,106.75140380859375,-6.222473157416408,106.7486572265625,-6.217012327817177,106.754150390625,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52201_33902,16.0,52201.0,33902.0
Jakarta,Indonesia,7951,10,8,-6.230664288296814,106.89422607421875,-6.233394646324956,106.8914794921875,-6.227933930268672,106.89697265625,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52227_33904,16.0,52227.0,33904.0
Jakarta,Indonesia,7952,11,6,-6.24704618054068,106.85577392578125,-6.249776453227823,106.85302734375,-6.244315907853538,106.8585205078125,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52220_33907,16.0,52220.0,33907.0
Jakarta,Indonesia,7953,12,7,-6.26888790575874,106.87225341796875,-6.271618064314865,106.8695068359375,-6.266157747202616,106.875,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52223_33911,16.0,52223.0,33911.0
Jakarta,Indonesia,7954,13,5,-6.274348194276991,106.85028076171875,-6.277078324239117,106.8475341796875,-6.271618064314865,106.85302734375,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52219_33912,16.0,52219.0,33912.0
Jakarta,Indonesia,7955,14,1,-6.279808425582747,106.73492431640625,-6.282538526926378,106.732177734375,-6.277078324239117,106.7376708984375,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52198_33913,16.0,52198.0,33913.0
Jakarta,Indonesia,7956,15,0,-6.2907287163608245,106.72393798828125,-6.293458760393986,106.72119140625,-6.287998672327664,106.7266845703125,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52196_33915,16.0,52196.0,33915.0
Jakarta,Indonesia,7957,16,6,-6.3125686092117,106.85577392578125,-6.315298538330036,106.85302734375,-6.309838680093365,106.8585205078125,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52220_33919,16.0,52220.0,33919.0
Jakarta,Indonesia,7958,16,12,-6.3125686092117,106.93817138671875,-6.315298538330036,106.9354248046875,-6.309838680093365,106.94091796875,,,legacy43,not_released,Jakarta,Jakarta__legacy43__z16_52235_33919,16.0,52235.0,33919.0
Surabaya,Indonesia,7959,0,0,-7.280023,112.729396,-7.282275,112.727125,-7.27777,112.731666,3.55,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7960,0,1,-7.280023,112.733936,-7.282275,112.731666,-7.27777,112.736207,3.212,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7961,0,2,-7.280023,112.738477,-7.282275,112.736207,-7.27777,112.740748,2.922,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7962,0,3,-7.280023,112.743018,-7.282275,112.740748,-7.27777,112.745289,2.696,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7963,0,4,-7.280023,112.747559,-7.282275,112.745289,-7.27777,112.74983,2.55,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7964,0,5,-7.280023,112.7521,-7.282275,112.749829,-7.27777,112.754371,2.5,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7965,0,6,-7.280023,112.756641,-7.282275,112.75437,-7.27777,112.758911,2.55,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7966,0,7,-7.280023,112.761182,-7.282275,112.758911,-7.27777,112.763452,2.696,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7967,0,8,-7.280023,112.765723,-7.282275,112.763452,-7.27777,112.767993,2.922,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7968,0,9,-7.280023,112.770264,-7.282275,112.767993,-7.27777,112.772534,3.212,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7969,1,0,-7.275518,112.729396,-7.27777,112.727125,-7.273266,112.731666,3.217,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7970,1,1,-7.275518,112.733936,-7.27777,112.731666,-7.273266,112.736207,2.84,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7971,1,2,-7.275518,112.738477,-7.27777,112.736207,-7.273266,112.740748,2.507,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7972,1,3,-7.275518,112.743018,-7.27777,112.740748,-7.273266,112.745289,2.24,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7973,1,4,-7.275518,112.747559,-7.27777,112.745289,-7.273266,112.74983,2.063,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7974,1,5,-7.275518,112.7521,-7.27777,112.749829,-7.273266,112.754371,2.0,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7975,1,6,-7.275518,112.756641,-7.27777,112.75437,-7.273266,112.758911,2.063,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7976,1,7,-7.275518,112.761182,-7.27777,112.758911,-7.273266,112.763452,2.24,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7977,1,8,-7.275518,112.765723,-7.27777,112.763452,-7.273266,112.767993,2.507,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7978,1,9,-7.275518,112.770264,-7.27777,112.767993,-7.273266,112.772534,2.84,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7979,2,0,-7.271014,112.729396,-7.273266,112.727125,-7.268761,112.731666,2.933,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7980,2,1,-7.271014,112.733936,-7.273266,112.731666,-7.268761,112.736207,2.513,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7981,2,2,-7.271014,112.738477,-7.273266,112.736207,-7.268761,112.740748,2.13,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7982,2,3,-7.271014,112.743018,-7.273266,112.740748,-7.268761,112.745289,1.807,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7983,2,4,-7.271014,112.747559,-7.273266,112.745289,-7.268761,112.74983,1.582,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7984,2,5,-7.271014,112.7521,-7.273266,112.749829,-7.268761,112.754371,1.5,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7985,2,6,-7.271014,112.756641,-7.273266,112.75437,-7.268761,112.758911,1.582,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7986,2,7,-7.271014,112.761182,-7.273266,112.758911,-7.268761,112.763452,1.807,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7987,2,8,-7.271014,112.765723,-7.273266,112.763452,-7.268761,112.767993,2.13,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7988,2,9,-7.271014,112.770264,-7.273266,112.767993,-7.268761,112.772534,2.513,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7989,3,0,-7.266509,112.729396,-7.268761,112.727125,-7.264257,112.731666,2.711,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7990,3,1,-7.266509,112.733936,-7.268761,112.731666,-7.264257,112.736207,2.251,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7991,3,2,-7.266509,112.738477,-7.268761,112.736207,-7.264257,112.740748,1.813,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7992,3,3,-7.266509,112.743018,-7.268761,112.740748,-7.264257,112.745289,1.42,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7993,3,4,-7.266509,112.747559,-7.268761,112.745289,-7.264257,112.74983,1.12,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7994,3,5,-7.266509,112.7521,-7.268761,112.74983,-7.264257,112.75437,1.0,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7995,3,6,-7.266509,112.756641,-7.268761,112.75437,-7.264257,112.758911,1.12,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7996,3,7,-7.266509,112.761182,-7.268761,112.758911,-7.264257,112.763452,1.42,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7997,3,8,-7.266509,112.765723,-7.268761,112.763452,-7.264257,112.767993,1.813,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7998,3,9,-7.266509,112.770264,-7.268761,112.767993,-7.264257,112.772534,2.251,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,7999,4,0,-7.262005,112.729396,-7.264257,112.727125,-7.259752,112.731666,2.569,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8000,4,1,-7.262005,112.733936,-7.264257,112.731666,-7.259752,112.736207,2.077,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8001,4,2,-7.262005,112.738477,-7.264257,112.736207,-7.259752,112.740748,1.593,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8002,4,3,-7.262005,112.743018,-7.264257,112.740748,-7.259752,112.745289,1.125,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8003,4,4,-7.262005,112.747559,-7.264257,112.745289,-7.259752,112.74983,0.71,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8004,4,5,-7.262005,112.7521,-7.264257,112.74983,-7.259752,112.75437,0.5,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8005,4,6,-7.262005,112.756641,-7.264257,112.75437,-7.259752,112.758911,0.71,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8006,4,7,-7.262005,112.761182,-7.264257,112.758911,-7.259752,112.763452,1.125,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8007,4,8,-7.262005,112.765723,-7.264257,112.763452,-7.259752,112.767993,1.593,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8008,4,9,-7.262005,112.770264,-7.264257,112.767993,-7.259752,112.772534,2.077,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8009,5,0,-7.2575,112.729396,-7.259752,112.727125,-7.255248,112.731666,2.52,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8010,5,1,-7.2575,112.733936,-7.259752,112.731666,-7.255248,112.736207,2.016,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8011,5,2,-7.2575,112.738477,-7.259752,112.736207,-7.255248,112.740748,1.512,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8012,5,3,-7.2575,112.743018,-7.259752,112.740748,-7.255248,112.745289,1.008,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8013,5,4,-7.2575,112.747559,-7.259752,112.745289,-7.255248,112.74983,0.504,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8014,5,5,-7.2575,112.7521,-7.259752,112.74983,-7.255248,112.75437,0.0,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8015,5,6,-7.2575,112.756641,-7.259752,112.75437,-7.255248,112.758911,0.504,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8016,5,7,-7.2575,112.761182,-7.259752,112.758911,-7.255248,112.763452,1.008,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8017,5,8,-7.2575,112.765723,-7.259752,112.763452,-7.255248,112.767993,1.512,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8018,5,9,-7.2575,112.770264,-7.259752,112.767993,-7.255248,112.772534,2.016,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8019,6,0,-7.252995,112.729396,-7.255248,112.727125,-7.250743,112.731666,2.569,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8020,6,1,-7.252995,112.733936,-7.255248,112.731666,-7.250743,112.736207,2.077,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8021,6,2,-7.252995,112.738477,-7.255248,112.736207,-7.250743,112.740748,1.593,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8022,6,3,-7.252995,112.743018,-7.255248,112.740748,-7.250743,112.745289,1.125,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8023,6,4,-7.252995,112.747559,-7.255248,112.745289,-7.250743,112.74983,0.71,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8024,6,5,-7.252995,112.7521,-7.255248,112.74983,-7.250743,112.75437,0.5,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8025,6,6,-7.252995,112.756641,-7.255248,112.75437,-7.250743,112.758911,0.71,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8026,6,7,-7.252995,112.761182,-7.255248,112.758911,-7.250743,112.763452,1.125,500.0,active96,not_released,Surabaya,,,,
Surabaya,Indonesia,8027,6,8,-7.252995,112.765723,-7.255248,112.763452,-7.250743,112.767993,1.593,500.0,active96,not_released,Surabaya,,,,
