split_type,source_city,target_city,shot_level,seed,region,backbone,generated_utc
LOCO,Manila,Yangon,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Manila,Yangon,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Manila,Yangon,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Manila,Yangon,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Manila,Yangon,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Manila,Yangon,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Manila,Yangon,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Manila,Yangon,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Singapore,Manila,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Singapore,Manila,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Singapore,Manila,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Singapore,Manila,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Singapore,Manila,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Singapore,Manila,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Singapore,Manila,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Singapore,Manila,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangkok,Singapore,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangkok,Singapore,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangkok,Singapore,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangkok,Singapore,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangkok,Singapore,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangkok,Singapore,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangkok,Singapore,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Bangkok,Singapore,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hanoi,Bangkok,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hanoi,Bangkok,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hanoi,Bangkok,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hanoi,Bangkok,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hanoi,Bangkok,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hanoi,Bangkok,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hanoi,Bangkok,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Hanoi,Bangkok,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Algiers,Hanoi,0,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Algiers,Hanoi,1,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Algiers,Hanoi,5,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Algiers,Hanoi,10,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Algiers,Hanoi,20,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Algiers,Hanoi,50,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Algiers,Hanoi,100,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LOCO,Algiers,Hanoi,200,0,,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Algiers,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Algiers,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Algiers,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Algiers,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Harbin,Luanda,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Harbin,Luanda,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Harbin,Luanda,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Harbin,Luanda,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Abidjan,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Abidjan,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Abidjan,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Abidjan,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,HongKong,Kinshasa,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,HongKong,Kinshasa,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,HongKong,Kinshasa,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,HongKong,Kinshasa,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Cairo,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Cairo,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Cairo,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Cairo,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lhasa,Addis Ababa,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lhasa,Addis Ababa,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lhasa,Addis Ababa,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lhasa,Addis Ababa,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Accra,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Accra,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Accra,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Accra,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Nairobi,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Nairobi,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Nairobi,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Nairobi,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lanzhou,Casablanca,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lanzhou,Casablanca,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lanzhou,Casablanca,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lanzhou,Casablanca,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Harbin,Maputo,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Harbin,Maputo,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Harbin,Maputo,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Harbin,Maputo,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Lagos,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Lagos,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Lagos,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Lagos,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Dakar,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Dakar,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Dakar,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Dakar,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Kunming,Cape Town,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Kunming,Cape Town,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Kunming,Cape Town,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Kunming,Cape Town,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Shanghai,Johannesburg,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Shanghai,Johannesburg,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Shanghai,Johannesburg,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Shanghai,Johannesburg,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,HongKong,Khartoum,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,HongKong,Khartoum,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,HongKong,Khartoum,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,HongKong,Khartoum,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Tunis,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Tunis,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Tunis,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dongguan,Tunis,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Kampala,0,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Kampala,1,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Kampala,5,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Hefei,Kampala,10,0,Africa,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Beijing,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Beijing,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Beijing,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Beijing,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Changchun,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Changchun,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Changchun,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Changchun,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Changsha,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Changsha,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Changsha,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Changsha,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chengdu,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chengdu,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chengdu,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chengdu,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dalian,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dalian,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dalian,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dalian,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Dongguan,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Dongguan,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Dongguan,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Dongguan,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Harbin,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Harbin,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Harbin,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Harbin,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Hefei,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Hefei,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Hefei,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Hefei,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,HongKong,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,HongKong,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,HongKong,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,HongKong,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Kunming,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Kunming,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Kunming,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Kunming,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Lanzhou,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Lanzhou,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Lanzhou,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Lanzhou,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Lhasa,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Lhasa,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Lhasa,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Lhasa,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Shanghai,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Shanghai,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Shanghai,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Shanghai,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Shenyang,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Shenyang,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Shenyang,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Shenyang,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Shijiazhuang,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Shijiazhuang,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Shijiazhuang,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Shijiazhuang,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Suzhou,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Suzhou,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Suzhou,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Suzhou,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Taiyuan,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Taiyuan,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Taiyuan,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Taiyuan,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Urumqi,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Urumqi,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Urumqi,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Urumqi,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Xi'an,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Xi'an,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Xi'an,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Xi'an,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Tokyo,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Tokyo,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Tokyo,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Tokyo,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Busan,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Busan,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Busan,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Busan,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Seoul,0,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Seoul,1,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Seoul,5,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Seoul,10,0,East Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Vienna,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Vienna,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Vienna,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Vienna,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Brussels,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Brussels,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Brussels,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Brussels,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Prague,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Prague,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Prague,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Prague,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Copenhagen,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Copenhagen,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Copenhagen,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Copenhagen,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Helsinki,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Helsinki,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Helsinki,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Helsinki,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Paris,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Paris,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Paris,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Paris,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Berlin,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Berlin,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Berlin,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Berlin,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Budapest,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Budapest,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Budapest,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Budapest,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dublin,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dublin,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dublin,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dublin,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Rome,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Rome,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Rome,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Rome,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Amsterdam,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Amsterdam,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Amsterdam,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Amsterdam,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Lisbon,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Lisbon,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Lisbon,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Lisbon,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Barcelona,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Barcelona,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Barcelona,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Barcelona,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Madrid,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Madrid,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Madrid,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Madrid,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Zurich,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Zurich,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Zurich,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Zurich,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,London,0,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,London,1,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,London,5,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,London,10,0,Europe,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Baghdad,0,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Baghdad,1,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Baghdad,5,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Baghdad,10,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dakar,Kuwait City,0,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dakar,Kuwait City,1,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dakar,Kuwait City,5,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Dakar,Kuwait City,10,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Beirut,0,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Beirut,1,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Beirut,5,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Beirut,10,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Doha,0,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Doha,1,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Doha,5,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Doha,10,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Jeddah,0,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Jeddah,1,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Jeddah,5,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Jeddah,10,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Riyadh,0,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Riyadh,1,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Riyadh,5,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Riyadh,10,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Istanbul,0,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Istanbul,1,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Istanbul,5,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Istanbul,10,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Abu Dhabi,0,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Abu Dhabi,1,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
